Région siège,Département siège,Arrondissement siège,Commune siège,N° SIREN,Nom du groupement,Nature juridique,Syndicat à la carte,Groupement interdépartemental,Date de création,Date d'effet,Mode de répartition des sièges,Autre mode de répartition des sièges,Nombre de membres,Population,Nombre de compétences exercées,Mode de financement,DGF Bonifiée,DSC,REOM,Autre redevance,TEOM,Autre taxe,Civilité Président,Prénom Président,Nom Président,Adresse du siège_1,Adresse du siège_2,Adresse du siège_3,Code postal du siège - Ville du siège,Téléphone du siège,Fax du siège,Courriel du siège,Site internet,Adresse annexe_1,Adresse annexe_2,Adresse annexe_3,Code postal annexe - Ville annexe,Téléphone annexe,Fax annexe
76 - Occitanie,12 - Aveyron,2 - Rodez,211201199 - Laguiole,200067171,"CC Aubrac, Carladez et Viadène",CC,0,0,02/11/2016,01/01/2017,RDC,,21,10369,29,FPU,0,0,0,,0,,M.,Jean,VALADIER,,,1 RUE DU FAUBOURG,12210 LAGUIOLE,    ,    ,contact@aubrac-laguiole.org,,1 rue du Faubourg,,,12210 LAGUIOLE,05 65 51 52 30,    
76 - Occitanie,12 - Aveyron,2 - Rodez,211200969 - Espalion,200067478,CC Comtal Lot et Truyère,CC,0,0,09/11/2016,01/01/2017,RDC,,21,19904,26,FPU,0,0,0,,0,,M.,Nicolas,BESSIERE,18 bis avenue Marcel Lautard,,,12500 Espalion,    ,    ,secretariat@3clt.fr,,18 bis avenue Marcel Lautard,,,12500 ESPALION,05 65 48 29 02,    
76 - Occitanie,12 - Aveyron,2 - Rodez,200056620 - Palmas d'Aveyron,200068484,CC des Causses à l'Aubrac,CC,0,0,23/11/2016,01/01/2017,ACCOR,,17,14976,28,FPU,0,0,0,,0,,M.,Christian,NAUDAN,Place de la Fontaine,Coussergues,,12130 Palmas d'Aveyron,05 65 70 69 60,    ,contact@caussesaubrac.fr,,Place de la Fontaine,Coussergues,,12130 Palmas d'Aveyron,05 65 70 69 60,    
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211200563 - Baraqueville,200068831,Pays Ségali Communauté,CC,0,0,02/11/2016,01/01/2017,ACCOR,,23,18528,25,FPU,0,0,0,,0,,Mme,Karine,CLÉMENT,156 avenue du Centre,,,12160 Baraqueville,    ,    ,accueil@payssegali.fr,,"156, avenue du Centre",BP 14,,12160 Baraqueville,05 65 69 27 43,05 65 69 27 44
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211203005 - Villefranche-de-Rouergue,200069383,Ouest Aveyron Communauté,CC,0,1,02/12/2016,01/01/2017,RDC,,29,28470,30,FPU,0,0,0,,0,,M.,Michel,DELPECH,bâtiment Interactis,chemin des treize pierres,BP 421,12200 VILLEFRANCHE DE ROUERGUE,05 65 65 08 01,05 65 65 08 05,contact@cc-villefranchois.fr,,Bâtiment Interactis,Chemin des Treizes Pierres,,12200 Villefranche-de-Rouergue,05 65 65 08 01,    
76 - Occitanie,12 - Aveyron,1 - Millau,211201975 - Réquista,241200542,CC du Réquistanais,CC,0,0,20/03/2000,20/03/2000,ACCOR,,11,5490,22,FPU,0,0,0, ,1, ,M.,Michel,CAUSSE,2 place Prosper Boissonnade,BP 24,,12170 REQUISTA,05 65 74 57 00,05 65 74 57 05,secretariat@requistanais.fr,,"2, place Prosper Boissonnade",BP 24,,12170 REQUISTA,05 65 74 57 00,05 65 74 57 05
76 - Occitanie,12 - Aveyron,1 - Millau,211201454 - Millau,241200567,CC de Millau Grands Causses,CC,0,1,27/12/1999,27/12/1999,RDC,,15,30435,32,FPU,0,0,0, ,1, ,Mme,Emmanuelle,GAZEL,1 place du Beffroi,BP 432,,12104 Millau,05 65 61 40 20,05 65 60 52 39,contact@cc-millaugrandscausses.fr,,1 place du Beffroi,CS 80432,,12104 Millau Cedex,05 65 61 40 20,05 65 60 52 39
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211201991 - Rignac,241200625,CC du Pays Rignacois,CC,0,0,29/12/1995,29/12/1995,ACCOR,,8,5810,29,AAZSE,0,0,0, ,1, ,M.,Jean-Marc,CALVET,Mairie,,,12390 Rignac,05 65 80 26 00,05 65 80 26 09,cte.communes.pays.rignacois@wanadoo.fr,,"1, place du Portail Haut",,,12390 Rignac,05 65 80 20 80,05 65 80 20 85
76 - Occitanie,12 - Aveyron,2 - Rodez,211201389 - Marcillac-Vallon,241200641,CC Conques-Marcillac,CC,0,0,27/12/1996,27/12/1996,ACCOR,,12,12382,23,FPU,0,0,0, ,1, ,M.,Jean-Marie,LACOMBE,La Maison du Territoire,28 avenue Gustave Bessière,,12330 Marcillac Vallon,05 65 71 86 20,05 65 71 13 15,contact@cc-conques-marcillac.fr,,La Maison du Territoire,28 avenue Gustave Bessière,,12330 Marcillac Vallon,05 65 71 86 20,05 65 71 13 15
76 - Occitanie,12 - Aveyron,1 - Millau,211201850 - Pont-de-Salars,241200658,CC du Pays de Salars,CC,0,0,31/12/1996,31/12/1996,RDC,,9,8140,25,ASZSE,0,0,0, ,1, ,M.,Yves,REGOURD,34 avenue de Rodez,,,12290 Pont-de-Salars,05 65 74 39 72,05 65 74 39 75,c.c.paysdesalars@wanadoo.fr,,34 avenue de Rodez,,,12290 Pont de Salars,05 65 74 39 72,05 65 74 39 75
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211201488 - Montbazens,241200674,CC du Plateau de Montbazens,CC,0,0,31/12/1996,31/12/1996,ACCOR,,13,6305,29,ASZSE,0,0,1, ,0, ,M.,Jacques,MOLIERES,20 Place de l'Eglise,,,12220 Montbazens,05 65 63 76 07,05 65 63 76 14,com.cnes.montbazens@wanadoo.fr,,20 Place de l'Eglise,,,12200 Montbazens,05 65 63 76 07,05 65 63 76 14
76 - Occitanie,12 - Aveyron,1 - Millau,211202536 - Salles-Curan,241200765,CC de Lévézou Pareloup,CC,0,0,15/12/2000,15/12/2000,ACCOR,,10,5510,25,FPU,0,0,0, ,1, ,M.,Alexis,CANITROT,,,,12410 Salles Curan,05 65 58 19 84,05 65 58 19 85,c.c.levezoupareloup@wanadoo.fr,,Le Bourg,,,12780 Vezins de Levezou,05 65 58 19 84,05 65 58 19 85
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211201983 - Rieupeyroux,241200807,CC Aveyron Bas Ségala Viaur,CC,0,0,28/12/2001,28/12/2001,ACCOR,,7,5737,22,FPU,0,0,0, ,0, ,M.,Jean-Eudes,LE MEIGNEN,,,22 rue de la Mairie,12240 Rieupeyroux,05 65 65 67 38,05 65 65 63 11,communaute.avesevi@wanadoo.fr,,"22, rue de la Mairie",,,12240 Rieupeyroux,05 65 65 67 38,05 65 65 63 11
76 - Occitanie,12 - Aveyron,1 - Millau,211200779 - Cornus,241200906,CC Larzac et Vallées,CC,0,0,13/12/2004,13/12/2004,RDC,,16,6189,26,FPU,0,0,0, ,0, ,M.,Christophe,LABORIE,Avenue Charles Andrieu,,,12540 Cornus,05 65 99 33 00,05 65 49 29 11,ccltcv@wanadoo.fr,,Le Bourg,,,12540 Cornus,05 65 99 33 00,05 65 49 29 11
76 - Occitanie,12 - Aveyron,1 - Millau,211202445 - Saint-Rome-de-Tarn,241200914,CC de la Muse et des Raspes du Tarn,CC,0,0,20/12/2004,01/01/2005,ACCOR,,13,5656,19,FPU,0,0,0, ,0, ,M.,Jérôme,MOURIES,avenue Saint Ferréols,,,12490 St Rome de Tarn,05 65 59 12 64,    ,cc.museetraspesdutarn@orange.fr,,Avenue St Ferréols,St Rome de Tarn,,12490 St Rome de Tarn,05 65 58 44 00,    
76 - Occitanie,12 - Aveyron,1 - Millau,211202320 - Saint-Jean-et-Saint-Paul,200009777,Syndicat d'exploitation de la source de Gauty,SIVU,0,0,22/05/2007,22/05/2007,MEMNB,,2,551,1,CBUDG,0,0,0, ,0, ,M.,Michel,BOUDEAU,Mairie,,,12250 Saint Jean Saint Paul,05 65 99 14 79,05 65 97 58 63,st-jean.st-paul@wanadoo.fr,,Mairie,,,12250 Saint Jean Saint Paul,05 65 99 14 79,05 65 97 58 63
76 - Occitanie,12 - Aveyron,1 - Millau,211200027 - Aguessac,200067833,SIVU scolaire du Lumencon,SIVU,0,0,16/11/2016,16/11/2016,MEMNB,,4,2278,1,CBUDG,0,0,0,,0,,M.,j2RÖME,MOURIES,MAIRIE D'AGUESSAC,28 Avenue des Causses,,12520 AGUESSAC,    ,    ,sivudulumencon@gmail.com,,,,, ,    ,    
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211200563 - Baraqueville,200095008,SIVOS du Pays Ségali,SIVU,0,0,11/12/2020,01/01/2021,MEMNB,,10,9277,2,CBUDG,0,0,0,,0,,M.,Michel,ARTUS,156 avenue du Centre,,,12160 BARAQUEVILLE,    ,    ,,,156 avenue du Centre,,,12160 BARAQUEVILLE,05 65 69 27 45,    
76 - Occitanie,12 - Aveyron,2 - Rodez,211202148 - Saint-Chély-d'Aubrac,241200062,SIVU de Saint-Chély-d'Aubrac - Condom-d'Aubrac,SIVU,0,0,25/02/1965,01/01/2011,MEMNB,,2,844,1,AUCUN,0,0,0, ,0, ,M.,François,FOURNIER,Mairie,,,12470 Saint Chely d'Aubrac,05 65 44 27 08,05 65 44 20 01,mairie-st-chely-daubrac@wanadoo.fr,,Mairie,,,12470 Saint Chely d'Aubrac,05 65 44 27 08,05 65 44 20 01
76 - Occitanie,12 - Aveyron,1 - Millau,211201975 - Réquista,251200200,SIAEP des rives du Tarn,SIVU,0,0,19/07/1967,17/06/2011,MEMNB,,27,11235,1,CBUDG,0,0,0,,0,,M.,Jacques,SELLAM,Mairie ,,Cité administrative,12170 Requista,05 65 46 11 99,05 65 46 62 76,rivesdutarn@wanadoo.fr,,Cité administrative,,,12170 Requista,05 65 46 11 99,05 65 46 62 76
76 - Occitanie,12 - Aveyron,2 - Rodez,211200472 - Campagnac,251200333,SIAEP des vallées de la Serre et d'Olt,SIVU,0,0,15/12/1966,15/12/1966,MEMNB,,7,2544,1,CBUDG,0,0,0,,0,,M.,Alain,VIOULAC,route de Saint Laurent,,,12560 Campagnac,05 65 70 41 27,05 65 47 54 99,siaep.vaso@orange.fr,,route de Saint Laurent,,,12560 Campagnac,05 65 70 41 27,05 65 47 54 99
76 - Occitanie,12 - Aveyron,1 - Millau,211200639 - La Cavalerie,251200382,SIAEP du Larzac,SIVU,0,0,05/12/1972,05/12/1972,POPUL,,13,30577,1,CBUDG,0,0,0,,0,,M.,Christophe,LABORIE,Mairie,,,12230 La Cavalerie,05 65 62 70 11,05 65 62 72 62,siaepdularzac@cclarzac.fr,,Mairie,,,12230 La Cavalerie,05 65 62 70 11,05 65 62 72 62
76 - Occitanie,12 - Aveyron,2 - Rodez,200055424 - Sévérac d'Aveyron,251200457,SIAEP de la Haute vallée de l'Aveyron,SIVU,0,0,20/10/1955,20/10/1955,MEMNB,,5,8036,1,CBUDG,0,0,0, ,0, ,M.,Edmond,GROS,Mairie,,,12150 Recoules Prévinquières,05 65 47 66 43,05 65 70 79 78,siaep-hva-recoules@wanadoo.fr,,Mairie,,,12150 Recoules Prévinquières,05 65 47 66 43,05 65 70 79 78
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211200134 - Aubin,251200465,SI de gestion de la décharge contrôlée du Montet,SIVU,0,0,09/03/1977,09/03/1977,MEMNB,,3,6693,1,CBUDG,0,0,0,,0,,M.,Alexandre,LAURENT,Mairie,,,12110 Aubin,05 65 63 14 11,05 65 63 78 57,mairie-aubin@wanadoo.fr,,Mairie,,1 place Maruejouls,12110 Aubin,05 65 63 14 11,05 65 63 78 57
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211200134 - Aubin,251200499,SIVU de gestion de la piscine du Gua,SIVU,0,0,03/06/1966,03/06/1966,MEMNB,,2,5413,1,CBUDG,0,0,0,,0,,M.,Laurent,ALAEXANDRE,Mairie,,,12110 Aubin,05 65 63 14 11,05 65 63 78 57,mairie-aubin@wanadoo.fr,,Mairie,,,12110 Aubin,05 65 63 14 11,05 65 63 78 57
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211202635 - Savignac,251200614,SIAEP de la région de Vailhourles,SIVU,0,1,23/11/1955,23/11/1955,MEMNB,,6,4347,1,CBUDG,0,0,0,,0,,M.,Guy,MARTY,Mairie,,,12200 Savignac,05 65 45 67 49,05 65 45 67 49,siaep-vailhourles@orange.fr,,Mairie,,,12200 Savignac,05 65 45 67 49,05 65 45 67 49
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211202585 - La Salvetat-Peyralès,251200671,SIAEP du Liort et du Jaoul,SIVU,0,0,29/08/1955,29/08/1955,MEMNB,,7,4828,1,CBUDG,0,0,0, ,0, ,M.,Paul,MARTY,Mairie,,,12440 La Salvetat Peyralès,05 65 81 80 16,05 65 81 42 46,mairie-salvetat-peyrales@wanadoo.fr,,Mairie,,,12440 La Salvetat Peyralès,05 65 81 80 16,05 65 81 42 46
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211202619 - Saujac,251200705,SI pour l'implantation et l'exploitation du relais de télévision de Saujac,SIVU,0,1,07/04/1978,07/04/1978,MEMNB,,3,397,1,CBUDG,0,0,0,,0,,Mme,Régine,BRIANE,Mairie ,,,12260 Saujac,05 65 81 75 94,    ,,,Mairie,,,12260 Saujac,05 65 81 75 94,    
76 - Occitanie,12 - Aveyron,2 - Rodez,211201876 - Prades-d'Aubrac,251200747,SIVU de Brameloup,SIVU,0,0,07/10/1983,07/10/1983,MEMNB,,3,3141,1,CBUDG,0,0,0, ,0, ,M.,Roger,AUGUY,Mairie,,,12470 Prades d'Aubrac,05 65 48 71 81,05 65 48 74 96,sivubrameloup@gmail.com,,Mairie,,,12470 Prades d'Aubrac,05 65 48 71 81,05 65 48 74 96
76 - Occitanie,12 - Aveyron,2 - Rodez,211200332 - Bozouls,251201281,SIVU de la ligne SNCF Bertholène-Espalion,SIVU,0,0,19/05/1994,19/05/1994,MEMNB,,4,9252,1,CBUDG,0,0,0,,0,,M.,Jean-Luc,CALMELLY,Mairie,,,12340 Bozouls,05 65 51 28 00,05 65 51 28 01,accueil@bozouls.fr,,Mairie,,,12340 Bozouls,05 65 51 28 00,05 65 51 28 01
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211200571 - Cassagnes-Bégonhès,251201323,SIVU du centre de secours de Cassagnes-Begonhès,SIVU,0,0,05/12/1994,05/12/1994,MEMNB,,13,8555,1,CBUDG,0,0,0,,0,,M.,Michel,COSTES,mairie,,,12120 Cassagnes Begonhès,05 65 46 00 09,05 65 46 72 10,,,22 avenue de Lodève,,,12120 Cassagnes-Begonhès,05 65 46 00 09,05 65 46 72 10
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211202726 - Sonnac,251201356,SIVU ABS,SIVU,0,0,02/04/1990,02/04/1990,MEMNB,,3,1691,1,CBUDG,0,0,0, ,0, ,M.,Etienne,CALMEJANE,Mairie,,,12700 Sonnac,05 65 64 73 22,05 65 64 73 22,mairie-asprieres@cegetel.net,,Mairie,,,12700 Sonnac,05 65 64 73 22,05 65 64 73 22
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211200076 - Ambeyrac,251201521,SIVU pour la création d'une école primaire,SIVU,0,1,14/09/1998,14/09/1998,MEMNB,,3,520,1,CBUDG,0,0,0,,0,,M.,Yves,VILLE,Mairie,,,12260 Ambeyrac,05 65 81 60 43,05 65 81 60 43,mairie.ambeyrac@free.fr,,Mairie,,,12260 Ambeyrac,05 65 81 60 43,05 65 81 60 43
76 - Occitanie,12 - Aveyron,1 - Millau,211200027 - Aguessac,251201638,SIVU crèche halte-garderie de la vallée du Tarn,SIVU,0,0,18/04/2002,18/04/2002,MEMNB,,7,3998,1,CBUDG,0,0,0,,0,,Mme,Isabelle,CARTAILLAC,Mairie,,,12520 Aguessac,05 65 59 80 15,05 65 59 08 72,,,Mairie,,,12520 Aguessac,05 65 59 80 15,05 65 59 08 72
76 - Occitanie,12 - Aveyron,2 - Rodez,211202643 - Sébazac-Concourès,251201661,SIVU relais d'assistantes maternelles,SIVU,0,0,11/08/2003,11/08/2003,MEMNB,,4,10786,1,CBUDG,0,0,0,,0,,Mme,Marie-Lou,POURCEL,Mairie,rue du Salès,,12740 Sébazac-Concourès,05 65 74 90 42,05 65 46 92 44,ram.reveavecmoi@laposte.net,,Mairie,rue du Salès,,12740 Sébazac-Concourès,05 65 74 90 42,05 65 46 92 44
76 - Occitanie,12 - Aveyron,1 - Millau,211202924 - Versols-et-Lapeyre,251201687,SIVU scolaire de la basse vallée de la Sorgue,SIVU,0,0,14/12/2004,14/12/2004,MEMNB,,3,776,1,CBUDG,0,0,0,,0,,M.,Bertrand,SCHMITT,Mairie,,,12400 Versols et Lapeyre,05 65 99 14 50,05 65 49 42 15,,,Mairie,,,12400 Versols et Lapeyre,05 65 99 14 50,05 65 49 42 15
76 - Occitanie,12 - Aveyron,1 - Millau,211202031 - Roquefort-sur-Soulzon,241200344,SIVOM du Combalou,SIVOM,0,0,05/04/1974,05/04/1974,POPUL,,2,1001,2,CBUDG,0,0,0, ,0, ,M.,Bernard,SIRGUE,Mairie,,,12250 Roquefort sur Soulzon,05 65 59 91 95,05 65 59 95 16,,,Mairie,,,12250 Roquefort sur Soulzon,05 65 59 91 95,05 65 59 95 16
76 - Occitanie,12 - Aveyron,1 - Millau,211202445 - Saint-Rome-de-Tarn,241200385,SIVOM du canton de Saint-Rome-de-Tarn,SIVOM,0,0,16/07/1965,16/07/1965,MEMNB,,8,3287,3,CBUDG,0,0,0, ,0, ,Mme,Marie-Chantal,BOU-CALMES,Avenue Saint Férréol,,,12490 Saint Rome de Tarn,05 65 62 54 02,05 65 62 57 59,sivomstrometarn@wanadoo.fr,,Avenue Saint Férréol,,,12490 Saint Rome de Tarn,05 65 62 54 02,05 65 62 57 59
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211201041 - Foissac,241200575,SIVOM des dolmens,SIVOM,0,0,30/08/1990,30/08/1990,MEMNB,,2,833,5,CBUDG,0,0,0,,0,,M.,Eric,CABRIT,Mairie,,,12260 Foissac,05 65 64 61 16,05 65 64 61 16,,,Mairie,,,12260 Foissac,05 65 64 61 16,05 65 64 61 16
76 - Occitanie,12 - Aveyron,1 - Millau,211200027 - Aguessac,241200757,SIVOM Tarn et Lumensonesque,SIVOM,0,0,20/12/2000,20/12/2000,MEMNB,,6,3677,3,CBUDG,0,0,0,,0,,M.,Gilbert,FAUCHER,Route de la Gare,,,12520 Aguessac,05 65 59 82 07,05 65 59 82 07,secretariat@sivom-tarn-lumensonesque.fr,,Route de la Gare,,,12520 Aguessac,05 65 59 82 07,05 65 59 82 07
76 - Occitanie,12 - Aveyron,1 - Millau,211201454 - Millau,200038560,SM pour l'aménagement du parc d'activités de Millau Viaduc 2,SMF,0,0,03/05/2013,03/05/2013,MEMNB,,2,36091,2,CBUDG,0,0,0,,0,,M.,Thierry,PEREZ-LAFONT,Hôtel de la communauté de communes Millau Grands Causses,1 Place Beffroi,,12100 Millau,    ,    ,,,,,, ,    ,    
76 - Occitanie,12 - Aveyron,2 - Rodez,200064665 - Druelle Balsac,200068526,"EPAGE Aveyron amont, SM du bassin versant Aveyron amont (SMBV2A)",SMF,1,1,24/11/2016,01/01/2017,POPUL,,19,143063,5,CBUDG,0,0,0,,0,,M.,Michel,ARTUS,mairie de Druelle,,,12510 DRUELLE,    ,    ,,,mairie de Rignac,,,12390 rignac,    ,    
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211201488 - Montbazens,200068633,SMAEP de Montbazens - Rignac,SMF,0,1,28/11/2016,01/01/2017,MEMNB,,59,102853,1,CBUDG,0,0,0,,0,,M.,Michel,ROUMEGOUS,Mairie,,,12220 Montbazens,05 65 80 61 50,05 65 80 66 96,siaep.montbazens.rignac@wanadoo.fr,,Mairie,Cité administrative,,12220 Montbazens,05 65 80 61 50,05 65 80 66 96
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211200563 - Baraqueville,200073799,SM des eaux du Lévézou Ségala,SMF,0,1,27/12/2016,01/01/2017,AUTR,pour les communes adhérentes : 2 délégués  pour les groupements de communes : 2 délégués par commune dont l'exploitation du service public de l'eau est assurée par le syndicat mixte,66,126422,1,CBUDG,0,0,0,,0,,M.,Yves,REGOURD,"339, avenue du Centre",,,12160 Baraqueville,05 65 69 00 03,05 65 69 10 72,siaepdusegala@wanadoo.fr,,"339, avenue du Centre",,,12160 Baraqueville,05 65 69 00 03,05 65 69 10 72
76 - Occitanie,12 - Aveyron,2 - Rodez,211202098 - Saint-Amans-des-Cots,200088169,SMAEP de la Viadène,SMF,0,0,01/01/2019,01/01/2019,MEMNB,,8,12668,1,CBUDG,0,0,0,,0,,M.,Bernard,BOURSINHAC,Mairie,,,12460 Saint Amans des Côts,05 65 44 85 73,05 65 51 42 02,siaepviadene@orange.fr,,Mairie,,,12460 Saint Amans des Côts,05 65 44 85 73,05 65 51 42 02
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211201694 - Naucelle,200088607,SMAEP du Viaur,SMF,0,1,01/01/2019,01/01/2019,MEMNB,,9,6317,1,CBUDG,0,0,0,,0,,M.,Jean-Pierre,MAZARS,Mairie,,,12800 Naucelle,05 65 67 82 94,05 65 67 82 91,siaep.viaur@orange.fr,,Mairie,,,12800 Naucelle,05 65 67 82 94,05 65 67 82 91
76 - Occitanie,12 - Aveyron,1 - Millau,211200258 - Belmont-sur-Rance,200091072,SM Tarn Sorgues Dourdou Rance,SMF,1,1,11/12/2019,01/01/2020,POPUL,,9,64192,6,CBUDG,0,0,0,,0,,M.,Christophe,LABORIE,Mairie,Route de Lacaune,,12370 BELMONT-SUR-RANCE,    ,    ,,,,,, ,    ,    
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211201041 - Foissac,200091627,SM des eaux de Foissac,SMF,1,1,27/12/2019,27/12/2019,MEMNB,,16,6828,2,CBUDG,0,0,0,,0,,M.,Serge,MASBOU,Le Garric,,,12260 Foissac,05 65 64 66 88,05 65 64 61 50,siaep1.foissac@wanadoo.fr,,Mairie,,,12260 Foissac,05 65 64 66 88,05 65 64 61 50
76 - Occitanie,12 - Aveyron,2 - Rodez,211202197 - Sainte-Eulalie-d'Olt,241200708,"SM du SIVOM du lac de Castelnau, Lassouts, Lous",SMF,0,0,05/05/1998,05/05/1998,MEMNB,,2,15283,4,CBUFI,0,0,0, ,0, ,M.,Christian,NAUDAN,Mairie,,,12130 Sainte Eulalie d'Olt,05 65 47 44 59,05 65 47 57 41,,,Mairie,,,12130 Sainte Eulalie d'Olt,05 65 47 44 59,05 65 47 57 41
76 - Occitanie,12 - Aveyron,2 - Rodez,211200969 - Espalion,251200978,SMICTOM Nord Aveyron,SMF,0,0,17/05/1988,17/05/1988,MEMNB,,2,30273,1,CBUFI,0,0,0,redevance spéciale OM,1, ,Mme,Elodie,GARDES,48 boulevard Joseph Poulenc,,,12500 Espalion,05 65 51 52 19,05 65 51 52 30,sictom-espalion@orange.fr,,Maison des services intercommunaux intercantonaux,18 bis avenue Marcel Lautard,,12500 Espalion,05 65 51 52 19,05 65 51 52 30
76 - Occitanie,12 - Aveyron,3 - Villefranche-de-Rouergue,211201694 - Naucelle,251201430,SM du bassin versant du Viaur,SMF,1,1,23/04/1996,23/04/1996,AUTR,"1 titulaire et sup pour commune et syndicat AEP, 1tit et1 sup pour chaque membre de CC",19,209687,6,CBUDG,0,0,0, ,0, ,M.,Yves,REGOURD,Mairie,Place de l'Hôtel de Ville,,12800 Naucelle,05 65 71 12 64,05 65 67 82 91,contrat.riviere.viaur@wanadoo.fr,,Mairie,B.P.5,,12800 Naucelle,05 65 71 12 64,05 65 67 82 91
76 - Occitanie,12 - Aveyron,2 - Rodez,211201199 - Laguiole,251201489,SM des stations de ski de l'Aubrac aveyronnais,SMF,0,0,29/09/1997,29/09/1997,MEMNB,,2,4407,1,CBUDG,0,0,0,,0,,M.,Vincent,ALAZARD,Mairie,,,12210 Laguiole,05 65 51 26 30,05 65 51 26 31,,,Mairie,,,12210 Laguiole,05 65 51 26 30,05 65 51 26 31
76 - Occitanie,12 - Aveyron,2 - Rodez,211201199 - Laguiole,251201745,Syndicat des communes de l'Aubrac aveyronnais,SMF,0,0,05/10/1977,05/10/1977,MEMNB,,17,22363,2,CBUDG,0,0,0, ,0, ,M.,Vincent,ALAZARD,Place de la Mairie,,,12210 Laguiole,05 65 51 52 30,05 65 54 11 08,scaubracaveyronnais@orange.fr,,Place de la Mairie,,,12210 Laguiole,05 65 51 52 30,05 65 54 11 08
76 - Occitanie,12 - Aveyron,2 - Rodez,200055846 - Argences en Aubrac,251201752,SM interdépartemental pour le développement du lac de Sarrans et des territoires limitrophes,SMF,0,1,06/04/2005,06/04/2005,AUTR,,2,34782,3,CBUDG,0,0,0, ,0, ,M.,Jean,VALADIER,Mairie,,,12420 ARGENCES EN AUBRAC,05 65 66 41 46,    ,,,Mairie,,,12600 THERONDELS,05 65 66 02 62,05 65 66 22 64
76 - Occitanie,12 - Aveyron,2 - Rodez,200055424 - Sévérac d'Aveyron,200017564,SM Séverac Carrefour Aveyron,SMO,0,0,17/11/2008,17/11/2008,MEMNB,,3,14976,1,CBUDG,0,0,0, ,0, ,M.,Camille,GALIBERT,Mairie,,,12150 LAPANOUSE DE SEVERAC,    ,    ,,,,,, ,05 65 59 59 00,    
76 - Occitanie,12 - Aveyron,2 - Rodez,211202148 - Saint-Chély-d'Aubrac,200048692,SM d'aménagement et de gestion du Parc naturel régional de l'Aubrac,SMO,0,1,14/11/2014,14/11/2014,AUTR,,75,77337,1,CBUDG,0,0,0,,0,,M.,Bernard,BASTIDE,Hôtel des montagnes,AUBRAC,,12470 SAINT CHELY D'AUBRAC,    ,    ,info@projet-pnr-aubrac.fr,,,,, ,05 65 48 19 11,05 65 48 14 39
76 - Occitanie,12 - Aveyron,2 - Rodez,211202023 - Rodez,200052090,SI d'énergies du département de l'Aveyron (SIEDA),SMO,1,1,01/06/2015,01/06/2015,MEMNB,,305,290313,3,CBUDG,0,0,0,,0,,M.,Sébastien,DAVID,ZAC de Bourran,12 Rue de Bruxelles,BP. 3216,12032 RODEZ Cedex 9,05 65 73 31 60,05 65 73 31 64,sieda@sieda.net,www.sieda.fr,ZAC de Bourran,Rue de Bruxelles,BP. 3216,12032 RODEZ Cedex 9,05 65 73 31 60,05 65 73 31 64
76 - Occitanie,12 - Aveyron,1 - Millau,211202031 - Roquefort-sur-Soulzon,200093110,SM du Combalou,SMO,0,1,01/01/2020,01/01/2020,MEMNB,,4,14424,1,CBUDG,0,0,0,,0,,M.,Bernard,SIRGUE,Mairie de Roquefort-sur-Soulzon,avenue François Galtier,,12250 Roquefort-sur-Soulzon,    ,    ,,,,,, ,    ,    
76 - Occitanie,12 - Aveyron,2 - Rodez,211202544 - Salles-la-Source,251200259,SM pour l'aménagement et l'exploitation de l'aéroport de Rodez-Aveyron,SMO,0,1,06/06/1973,06/06/1973,AUTR,,4,58921,1,CBUDG,0,0,0,,0,,M.,Jean-François,GAILLARD,Aéroport de Rodez-Aveyron,,,12330 Salles la Source,05 65 75 76 10,05 65 75 76 11,smaeroport-rodez-aveyron@orange.fr,,Hôtel du Département,BP 724,,12007 Rodez Cédex,05 65 75 76 10,05 65 75 76 11
